-138.393, -345.106, 15.807, 61.554
-138.933, -346.586, 15.734, 61.586
-139.114, -347.057, 15.710, 61.617
-139.291, -347.507, 15.688, 61.648
-139.470, -347.952, 15.665, 61.809
-140.078, -349.391, 15.592, 61.841
-140.278, -349.841, 15.569, 61.872
-140.477, -350.280, 15.546, 61.903
-140.678, -350.712, 15.523, 62.066
-141.357, -352.102, 15.450, 62.099
-141.589, -352.554, 15.425, 62.131
-141.817, -352.989, 15.411, 62.162
-142.045, -353.414, 15.406, 62.319
-142.798, -354.759, 15.434, 62.353
-143.059, -355.208, 15.459, 62.385
-143.314, -355.641, 15.489, 62.417
-143.567, -356.066, 15.524, 62.577
-144.380, -357.398, 15.660, 62.609
-144.644, -357.825, 15.711, 62.639
-144.894, -358.225, 15.763, 62.671
-145.159, -358.648, 15.819, 62.837
-146.011, -359.996, 16.014, 62.871
-146.307, -360.463, 16.085, 62.901
-146.571, -360.878, 16.150, 62.934
-146.855, -361.325, 16.221, 63.093
-147.732, -362.706, 16.446, 63.138
-148.127, -363.328, 16.550, 63.169
-148.399, -363.758, 16.622, 63.327
-149.296, -365.175, 16.863, 63.359
-149.582, -365.629, 16.940, 63.390
-149.863, -366.074, 17.017, 63.421
-150.145, -366.522, 17.094, 63.584
-151.061, -367.983, 17.345, 63.617
-151.369, -368.474, 17.428, 63.648
-151.654, -368.931, 17.504, 63.679
-151.942, -369.393, 17.581, 63.836
-152.879, -370.898, 17.831, 63.868
-153.184, -371.389, 17.911, 63.899
-153.477, -371.861, 17.981, 63.930
-153.771, -372.337, 18.049, 64.090
-154.725, -373.883, 18.246, 64.123
-155.039, -374.395, 18.304, 64.155
-155.347, -374.895, 18.358, 64.186
-155.648, -375.387, 18.407, 64.353
-156.612, -376.964, 18.550, 64.386
-156.929, -377.484, 18.593, 64.417
-157.230, -377.981, 18.636, 64.448
-157.529, -378.473, 18.680, 64.606
-158.500, -380.079, 18.829, 64.638
-158.812, -380.597, 18.878, 64.669
-159.115, -381.103, 18.927, 64.700
-159.422, -381.614, 18.979, 64.863
-160.400, -383.253, 19.155, 64.895
-160.714, -383.781, 19.214, 64.931
-161.063, -384.370, 19.281, 64.962
-161.372, -384.893, 19.341, 65.129
-162.358, -386.571, 19.540, 65.161
-162.670, -387.104, 19.604, 65.191
-162.970, -387.618, 19.667, 65.222
-163.277, -388.146, 19.731, 65.381
-164.271, -389.866, 19.944, 65.413
-164.587, -390.416, 20.012, 65.444
-164.892, -390.949, 20.078, 65.475
-165.198, -391.486, 20.145, 65.634
-166.197, -393.250, 20.366, 65.665
-166.510, -393.806, 20.435, 65.696
-166.816, -394.352, 20.502, 65.726
-167.118, -394.892, 20.567, 65.891
-168.120, -396.702, 20.781, 65.923
-168.442, -397.289, 20.849, 65.954
-168.751, -397.855, 20.913, 65.986
-169.070, -398.442, 20.979, 66.145
-170.071, -400.299, 21.181, 66.177
-170.388, -400.893, 21.245, 66.207
-170.689, -401.461, 21.304, 66.238
-170.995, -402.041, 21.361, 66.399
-171.987, -403.941, 21.492, 66.431
-172.301, -404.548, 21.517, 66.461
-172.596, -405.125, 21.521, 66.492
-172.896, -405.711, 21.506, 66.657
-173.859, -407.622, 21.342, 66.690
-174.167, -408.241, 21.258, 66.722
-174.464, -408.841, 21.169, 66.753
-174.753, -409.430, 21.077, 66.914
-175.662, -411.308, 20.756, 66.945
-175.941, -411.891, 20.648, 66.975
-176.204, -412.446, 20.549, 67.009
-176.499, -413.072, 20.448, 67.168
-177.351, -414.914, 20.209, 67.200
-177.621, -415.506, 20.151, 67.230
-177.873, -416.064, 20.104, 67.260
-178.121, -416.617, 20.065, 67.424
-178.929, -418.449, 19.981, 67.456
-179.184, -419.035, 19.969, 67.488
-179.433, -419.615, 19.962, 67.520
-179.681, -420.197, 19.961, 67.676
-180.453, -422.040, 19.989, 67.708
-180.700, -422.638, 20.005, 67.739
-180.933, -423.211, 20.016, 67.770
-181.163, -423.780, 20.026, 67.933
-181.903, -425.644, 20.050, 67.965
-182.136, -426.242, 20.054, 67.995
-182.353, -426.804, 20.047, 68.026
-182.572, -427.376, 20.032, 68.192
-183.272, -429.247, 19.935, 68.224
-183.491, -429.846, 19.892, 68.254
-183.695, -430.413, 19.848, 68.286
-183.904, -431.002, 19.807, 68.445
-184.547, -432.869, 19.723, 68.477
-184.746, -433.468, 19.710, 68.507
-184.929, -434.029, 19.702, 68.538
-185.117, -434.617, 19.700, 68.698
-185.697, -436.500, 19.722, 68.729
-185.873, -437.094, 19.738, 68.759
-186.039, -437.667, 19.757, 68.790
-186.204, -438.249, 19.780, 68.952
-186.727, -440.163, 19.875, 68.983
-186.886, -440.768, 19.911, 69.014
-187.040, -441.363, 19.949, 69.044
-187.188, -441.944, 19.988, 69.204
-187.666, -443.894, 20.133, 69.239
-187.830, -444.582, 20.188, 69.283
-188.031, -445.442, 20.260, 69.458
-188.483, -447.428, 20.435, 69.525
-188.781, -448.776, 20.560, 69.728
-189.216, -450.798, 20.752, 69.760
-189.353, -451.451, 20.816, 69.790
-189.483, -452.067, 20.876, 69.824
-189.626, -452.757, 20.944, 69.984
-190.048, -454.821, 21.150, 70.017
-190.184, -455.500, 21.218, 70.048
-190.314, -456.148, 21.283, 70.079
-190.442, -456.793, 21.348, 70.240
-190.854, -458.900, 21.561, 70.273
-190.988, -459.594, 21.631, 70.305
-191.118, -460.271, 21.699, 70.337
-191.247, -460.946, 21.767, 70.502
-191.652, -463.098, 21.984, 70.534
-191.784, -463.801, 22.055, 70.566
-191.913, -464.499, 22.125, 70.597
-192.037, -465.171, 22.192, 70.758
-192.438, -467.367, 22.411, 70.791
-192.570, -468.096, 22.482, 70.822
-192.694, -468.788, 22.549, 70.852
-192.815, -469.463, 22.614, 71.014
-193.212, -471.702, 22.828, 71.046
-193.339, -472.423, 22.895, 71.076
-193.459, -473.109, 22.949, 71.106
-193.579, -473.797, 22.993, 71.269
-193.971, -476.067, 23.074, 71.301
-194.098, -476.804, 23.078, 71.333
-194.221, -477.529, 23.066, 71.364
-194.342, -478.242, 23.041, 71.520
-194.723, -480.504, 22.899, 71.553
-194.846, -481.243, 22.834, 71.584
-194.960, -481.932, 22.774, 71.616
-195.079, -482.648, 22.714, 71.776
-195.444, -484.878, 22.543, 71.808
-195.558, -485.579, 22.494, 71.838
-195.666, -486.246, 22.453, 71.869
-195.774, -486.922, 22.418, 72.032
-196.127, -489.131, 22.341, 72.065
-196.241, -489.850, 22.329, 72.096
-196.347, -490.526, 22.322, 72.126
-196.453, -491.197, 22.319, 72.284
-196.797, -493.404, 22.337, 72.317
-196.909, -494.129, 22.351, 72.349
-197.018, -494.838, 22.369, 72.381
-197.128, -495.552, 22.389, 72.541
-197.466, -497.771, 22.470, 72.573
-197.574, -498.482, 22.500, 72.604
-197.676, -499.162, 22.526, 72.634
-197.777, -499.829, 22.551, 72.800
-198.111, -502.065, 22.627, 72.832
-198.218, -502.785, 22.647, 72.864
-198.324, -503.500, 22.659, 72.895
-198.427, -504.200, 22.665, 73.056
-198.755, -506.441, 22.648, 73.089
-198.863, -507.178, 22.631, 73.120
-198.965, -507.880, 22.613, 73.151
-199.064, -508.566, 22.593, 73.316
-199.384, -510.797, 22.514, 73.348
-199.487, -511.518, 22.484, 73.380
-199.590, -512.238, 22.460, 73.411
-199.688, -512.928, 22.440, 73.571
-200.000, -515.147, 22.393, 73.603
-200.099, -515.856, 22.383, 73.634
-200.196, -516.551, 22.378, 73.666
-200.294, -517.256, 22.377, 73.832
-200.599, -519.474, 22.392, 73.864
-200.698, -520.195, 22.401, 73.896
-200.795, -520.904, 22.410, 73.927
-200.888, -521.589, 22.419, 74.088
-201.188, -523.812, 22.446, 74.122
-201.291, -524.573, 22.453, 74.154
-201.387, -525.293, 22.456, 74.185
-201.479, -525.985, 22.451, 74.350
-201.773, -528.207, 22.394, 74.383
-201.869, -528.934, 22.361, 74.414
-201.957, -529.609, 22.321, 74.446
-202.049, -530.310, 22.273, 74.608
-202.334, -532.507, 22.087, 74.640
-202.422, -533.197, 22.020, 74.670
-202.507, -533.855, 21.957, 74.700
-202.591, -534.515, 21.894, 74.866
-202.865, -536.675, 21.697, 74.897
-202.950, -537.351, 21.637, 74.929
-203.035, -538.029, 21.584, 74.959
-203.116, -538.671, 21.538, 75.118
-203.380, -540.802, 21.419, 75.151
-203.465, -541.493, 21.389, 75.181
-203.544, -542.135, 21.366, 75.212
-203.625, -542.798, 21.345, 75.378
-203.882, -544.915, 21.292, 75.410
-203.963, -545.587, 21.278, 75.440
-204.040, -546.222, 21.261, 75.471
-204.118, -546.878, 21.240, 75.631
-204.368, -548.983, 21.160, 75.663
-204.447, -549.655, 21.130, 75.694
-204.524, -550.309, 21.096, 75.725
-204.600, -550.956, 21.060, 75.888
-204.841, -553.040, 20.929, 75.920
-204.919, -553.711, 20.882, 75.951
-204.993, -554.358, 20.838, 75.983
-205.067, -555.012, 20.794, 76.146
-205.300, -557.070, 20.654, 76.179
-205.375, -557.742, 20.609, 76.211
-205.449, -558.398, 20.569, 76.242
-205.519, -559.034, 20.532, 76.406
-205.744, -561.068, 20.423, 76.438
-205.815, -561.717, 20.391, 76.469
-205.882, -562.340, 20.362, 76.501
-205.952, -562.981, 20.333, 76.659
-206.169, -564.997, 20.246, 76.691
-206.237, -565.643, 20.219, 76.722
-206.302, -566.256, 20.192, 76.753
-206.367, -566.871, 20.165, 76.919
-206.577, -568.871, 20.071, 76.952
-206.645, -569.529, 20.039, 76.983
-206.708, -570.143, 20.007, 77.015
-206.773, -570.772, 19.974, 77.175
-206.975, -572.753, 19.865, 77.206
-207.036, -573.367, 19.830, 77.236
-207.096, -573.963, 19.797, 77.266
-207.155, -574.554, 19.763, 77.433
-207.349, -576.514, 19.653, 77.464
-207.409, -577.127, 19.618, 77.496
-207.469, -577.750, 19.584, 77.526
-207.526, -578.341, 19.553, 77.686
-207.712, -580.282, 19.451, 77.719
-207.772, -580.919, 19.419, 77.749
-207.827, -581.507, 19.390, 77.780
-207.884, -582.113, 19.360, 77.945
-208.061, -584.036, 19.266, 77.977
-208.118, -584.654, 19.237, 78.007
-208.170, -585.223, 19.209, 78.037
-208.222, -585.802, 19.181, 78.197
-208.391, -587.707, 19.086, 78.229
-208.446, -588.321, 19.056, 78.261
-208.498, -588.926, 19.025, 78.292
-208.550, -589.518, 18.995, 78.458
-208.711, -591.405, 18.897, 78.490
-208.762, -592.005, 18.865, 78.521
-208.810, -592.580, 18.835, 78.552
-208.858, -593.153, 18.805, 78.714
-209.011, -595.022, 18.707, 78.747
-209.060, -595.630, 18.675, 78.779
-209.108, -596.228, 18.644, 78.810
-209.153, -596.798, 18.615, 78.973
-209.298, -598.649, 18.521, 79.004
-209.342, -599.226, 18.491, 79.034
-209.385, -599.784, 18.463, 79.065
-209.429, -600.361, 18.435, 79.228
-209.565, -602.194, 18.343, 79.261
-209.609, -602.803, 18.312, 79.294
-209.652, -603.406, 18.282, 79.325
-209.693, -603.979, 18.254, 79.488
-209.820, -605.794, 18.163, 79.520
-209.860, -606.372, 18.134, 79.550
-209.897, -606.921, 18.106, 79.581
-209.935, -607.484, 18.077, 79.741
-210.053, -609.283, 17.986, 79.772
-210.089, -609.846, 17.958, 79.802
-210.123, -610.389, 17.930, 79.831
-210.156, -610.914, 17.903, 79.997
-210.265, -612.696, 17.813, 80.030
-210.299, -613.280, 17.783, 80.061
-210.331, -613.826, 17.755, 80.093
-210.364, -614.397, 17.726, 80.265
-210.462, -616.162, 17.637, 80.299
-210.495, -616.762, 17.607, 80.330
-210.524, -617.314, 17.579, 80.361
-210.552, -617.863, 17.552, 80.532
-210.640, -619.611, 17.464, 80.564
-210.667, -620.176, 17.436, 80.595
-210.693, -620.717, 17.409, 80.626
-210.718, -621.259, 17.381, 80.793
-210.795, -622.990, 17.295, 80.827
-210.820, -623.583, 17.265, 80.858
-210.842, -624.125, 17.238, 80.890
-210.864, -624.668, 17.211, 81.056
-210.929, -626.382, 17.125, 81.088
-210.948, -626.933, 17.097, 81.118
-210.966, -627.448, 17.071, 81.148
-210.983, -627.963, 17.045, 81.309
-211.036, -629.662, 16.960, 81.341
-211.051, -630.211, 16.932, 81.372
-211.065, -630.730, 16.906, 81.403
-211.078, -631.248, 16.880, 81.568
-211.117, -632.931, 16.796, 81.599
-211.128, -633.452, 16.769, 81.630
-211.138, -633.964, 16.744, 81.661
-211.147, -634.480, 16.718, 81.827
-211.171, -636.147, 16.635, 81.860
-211.177, -636.690, 16.607, 81.891
-211.182, -637.211, 16.581, 81.922
-211.187, -637.719, 16.556, 82.087
-211.195, -639.370, 16.474, 82.118
-211.196, -639.886, 16.448, 82.148
-211.196, -640.377, 16.423, 82.180
-211.195, -640.895, 16.398, 82.344
-211.187, -642.530, 16.316, 82.377
-211.182, -643.060, 16.289, 82.407
-211.176, -643.551, 16.265, 82.438
-211.169, -644.053, 16.240, 82.602
-211.140, -645.672, 16.159, 82.634
-211.128, -646.182, 16.133, 82.664
-211.116, -646.673, 16.109, 82.694
-211.102, -647.161, 16.084, 82.856
-211.047, -648.764, 16.004, 82.888
-211.027, -649.267, 15.979, 82.918
-211.007, -649.739, 15.956, 82.948
-210.986, -650.215, 15.932, 83.114
-210.902, -651.801, 15.853, 83.146
-210.872, -652.313, 15.827, 83.177
-210.841, -652.798, 15.803, 83.208
-210.808, -653.286, 15.778, 83.369
-210.690, -654.855, 15.700, 83.401
-210.648, -655.349, 15.675, 83.432
-210.606, -655.827, 15.651, 83.462
-210.561, -656.299, 15.627, 83.628
-210.399, -657.849, 15.549, 83.659
-210.344, -658.324, 15.525, 83.690
-210.285, -658.806, 15.500, 83.720
-210.226, -659.273, 15.477, 83.881
-210.011, -660.801, 15.401, 83.914
-209.935, -661.295, 15.376, 83.945
-209.859, -661.765, 15.352, 83.976
-209.780, -662.230, 15.329, 84.147
-209.506, -663.733, 15.255, 84.179
-209.413, -664.208, 15.233, 84.210
-209.319, -664.676, 15.210, 84.241
-209.224, -665.135, 15.188, 84.401
-208.904, -666.615, 15.116, 84.432
-208.801, -667.072, 15.093, 84.463
-208.697, -667.524, 15.070, 84.494
-208.590, -667.984, 15.047, 84.660
-208.240, -669.442, 14.971, 84.692
-208.126, -669.904, 14.947, 84.724
-208.011, -670.365, 14.922, 84.755
-207.898, -670.814, 14.898, 84.915
-207.527, -672.252, 14.822, 84.947
-207.406, -672.713, 14.797, 84.977
-207.290, -673.148, 14.775, 85.006
-207.177, -673.567, 14.753, 85.173
-206.788, -674.985, 14.679, 85.206
-206.659, -675.447, 14.656, 85.236
-206.538, -675.875, 14.634, 85.267
-206.415, -676.307, 14.612, 85.429
-206.007, -677.705, 14.540, 85.461
-205.873, -678.153, 14.518, 85.492
-205.745, -678.577, 14.496, 85.523
-205.615, -679.004, 14.474, 85.690
-205.187, -680.382, 14.404, 85.722
-205.048, -680.817, 14.381, 85.752
-204.915, -681.232, 14.360, 85.782
-204.779, -681.648, 14.338, 85.942
-204.328, -683.004, 14.267, 85.974
-204.182, -683.432, 14.244, 86.004
-204.044, -683.831, 14.223, 86.034
-203.906, -684.227, 14.202, 86.199
-203.428, -685.560, 14.132, 86.231
-203.273, -685.981, 14.109, 86.261
-203.128, -686.371, 14.088, 86.292
-202.975, -686.777, 14.067, 86.453
-202.468, -688.085, 13.997, 86.485
-202.303, -688.499, 13.975, 86.515
-202.146, -688.888, 13.955, 86.545
-201.990, -689.269, 13.934, 86.709
-201.453, -690.550, 13.866, 86.742
-201.273, -690.969, 13.844, 86.773
-201.103, -691.358, 13.823, 86.803
-200.933, -691.741, 13.802, 86.962
-200.363, -692.993, 13.734, 86.994
-200.180, -693.385, 13.713, 87.025
-199.996, -693.771, 13.692, 87.055
-199.820, -694.136, 13.672, 87.219
-199.217, -695.358, 13.605, 87.251
-199.022, -695.741, 13.584, 87.281
-198.837, -696.099, 13.564, 87.311
-198.650, -696.456, 13.544, 87.472
-198.009, -697.644, 13.477, 87.504
-197.803, -698.015, 13.457, 87.534
-197.607, -698.364, 13.436, 87.564
-197.409, -698.710, 13.417, 87.730
-196.728, -699.860, 13.350, 87.761
-196.513, -700.212, 13.330, 87.791
-196.305, -700.548, 13.311, 87.821
-196.092, -700.885, 13.292, 87.982
-195.371, -701.996, 13.228, 88.013
-195.144, -702.335, 13.208, 88.044
-194.915, -702.671, 13.188, 88.074
-194.691, -702.997, 13.169, 88.238
-193.930, -704.067, 13.106, 88.270
-193.685, -704.401, 13.085, 88.301
-193.441, -704.728, 13.065, 88.331
-193.205, -705.037, 13.045, 88.498
-192.402, -706.060, 12.981, 88.529
-192.150, -706.370, 12.962, 88.559
-191.905, -706.667, 12.942, 88.589
-191.657, -706.961, 12.923, 88.804
-190.814, -707.934, 12.863, 88.871
-190.239, -708.565, 12.819, 89.082
-189.359, -709.491, 12.760, 89.151
-188.741, -710.110, 12.716, 89.361
-187.826, -710.987, 12.658, 89.393
-187.527, -711.262, 12.637, 89.423
-187.248, -711.514, 12.619, 89.453
-186.965, -711.766, 12.601, 89.613
-186.010, -712.581, 12.539, 89.644
-185.707, -712.829, 12.520, 89.674
-185.412, -713.067, 12.503, 89.704
-185.117, -713.299, 12.484, 89.873
-184.126, -714.049, 12.426, 89.905
-183.806, -714.282, 12.407, 89.936
-183.492, -714.505, 12.388, 90.116
-182.472, -715.198, 12.329, 90.162
-182.002, -715.504, 12.303, 90.205
-181.558, -715.783, 12.277, 90.380
-180.509, -716.411, 12.220, 90.413
-180.163, -716.610, 12.202, 90.445
-179.823, -716.800, 12.182, 90.476
-179.491, -716.981, 12.164, 90.636
-178.415, -717.538, 12.102, 90.668
-178.067, -717.708, 12.084, 90.699
-177.735, -717.868, 12.067, 90.731
-177.382, -718.034, 12.051, 90.897
-176.285, -718.520, 11.993, 90.929
-175.929, -718.669, 11.975, 90.960
-175.582, -718.812, 11.959, 90.993
-175.211, -718.960, 11.939, 91.149
-174.098, -719.378, 11.884, 91.181
-173.740, -719.505, 11.866, 91.213
-173.385, -719.627, 11.847, 91.372
-172.262, -719.990, 11.791, 91.404
-171.899, -720.100, 11.774, 91.439
-171.506, -720.216, 11.755, 91.596
-170.376, -720.525, 11.697, 91.630
-169.987, -720.624, 11.678, 91.676
-169.462, -720.752, 11.653, 91.839
-168.329, -721.004, 11.597, 91.872
-167.955, -721.081, 11.579, 91.907
-167.563, -721.158, 11.561, 92.068
-166.429, -721.361, 11.504, 92.100
-166.067, -721.419, 11.487, 92.138
-165.636, -721.485, 11.467, 92.301
-164.503, -721.633, 11.408, 92.334
-164.125, -721.674, 11.390, 92.373
-163.688, -721.717, 11.382, 92.540
-162.553, -721.807, 11.414, 92.573
-162.181, -721.830, 11.435, 92.614
-161.708, -721.851, 11.471, 92.779
-160.554, -721.878, 11.610, 92.812
-160.172, -721.878, 11.665, 92.855
-159.672, -721.872, 11.736, 93.029
-158.489, -721.829, 11.922, 93.063
-158.083, -721.805, 11.987, 93.107
-157.552, -721.766, 12.061, 93.278
-156.344, -721.649, 12.219, 93.311
-155.942, -721.602, 12.268, 93.357
-155.383, -721.528, 12.322, 93.524
-154.160, -721.338, 12.430, 93.558
-153.743, -721.265, 12.463, 93.605
-153.164, -721.156, 12.505, 93.780
-151.937, -720.897, 12.596, 93.814
-151.524, -720.802, 12.625, 93.864
-150.913, -720.653, 12.675, 94.030
-149.684, -720.323, 12.783, 94.063
-149.274, -720.205, 12.824, 94.116
-148.619, -720.009, 12.893, 94.291
-147.384, -719.613, 13.030, 94.325
-146.969, -719.472, 13.079, 94.379
-146.302, -719.237, 13.154, 94.538
-145.061, -718.777, 13.298, 94.572
-144.638, -718.612, 13.343, 94.627
-143.954, -718.338, 13.398, 94.807
-142.718, -717.817, 13.437, 94.840
-142.310, -717.638, 13.432, 94.896
-141.626, -717.331, 13.389, 95.078
-140.423, -716.767, 13.256, 95.112
-140.023, -716.573, 13.201, 95.170
-139.345, -716.235, 13.108, 95.364
-138.192, -715.635, 12.957, 95.398
-137.801, -715.425, 12.912, 95.459
-137.118, -715.049, 12.853, 95.664
-136.006, -714.413, 12.796, 95.710
-135.501, -714.115, 12.786, 95.902
-134.410, -713.448, 12.783, 95.935
-134.052, -713.223, 12.786, 95.998
-133.377, -712.790, 12.782, 96.200
-132.313, -712.085, 12.766, 96.246
-131.827, -711.753, 12.750, 96.437
-130.788, -711.021, 12.695, 96.471
-130.440, -710.770, 12.671, 96.532
-129.822, -710.313, 12.625, 96.744
-128.823, -709.550, 12.545, 96.779
-128.482, -709.282, 12.516, 96.983
-127.511, -708.499, 12.446, 97.017
-127.187, -708.231, 12.424, 97.078
-126.614, -707.745, 12.390, 97.265
-125.683, -706.932, 12.344, 97.300
-125.363, -706.645, 12.329, 97.363
-124.794, -706.121, 12.303, 97.549
-123.907, -705.273, 12.261, 97.583
-123.612, -704.984, 12.247, 97.645
-123.079, -704.448, 12.220, 97.831
-122.235, -703.568, 12.170, 97.866
-121.949, -703.261, 12.151, 97.926
-121.459, -702.719, 12.116, 98.134
-120.666, -701.809, 12.062, 98.168
-120.402, -701.495, 12.040, 98.230
-119.929, -700.915, 12.006, 98.405
-119.196, -699.969, 11.952, 98.439
-118.952, -699.642, 11.934, 98.501
-118.516, -699.040, 11.906, 98.707
-117.846, -698.061, 11.858, 98.755
-117.539, -697.590, 11.836, 98.947
-116.924, -696.584, 11.786, 98.994
-116.646, -696.101, 11.764, 99.026
-116.463, -695.772, 11.756, 99.186
-115.918, -694.732, 11.761, 99.221
-115.735, -694.361, 11.776, 99.285
-115.414, -693.682, 11.829, 99.485
-114.938, -692.593, 11.960, 99.520
-114.778, -692.205, 12.019, 99.583
-114.495, -691.491, 12.138, 99.747
-114.074, -690.341, 12.338, 99.782
-113.932, -689.932, 12.408, 99.845
-113.689, -689.188, 12.518, 100.030
-113.322, -687.982, 12.679, 100.065
-113.201, -687.560, 12.726, 100.125
-113.002, -686.827, 12.793, 100.314
-112.695, -685.581, 12.885, 100.349
-112.594, -685.142, 12.915, 100.408
-112.432, -684.396, 12.969, 100.592
-112.180, -683.120, 13.062, 100.639
-112.071, -682.510, 13.111, 100.684
-111.973, -681.932, 13.162, 100.875
-111.772, -680.624, 13.292, 100.909
-111.710, -680.175, 13.338, 100.964
-111.614, -679.440, 13.418, 101.148
-111.463, -678.098, 13.566, 101.196
-111.399, -677.443, 13.640, 101.248
-111.336, -676.737, 13.716, 101.414
-111.236, -675.361, 13.859, 101.449
-111.207, -674.880, 13.909, 101.500
-111.168, -674.169, 13.980, 101.677
-111.111, -672.765, 14.115, 101.711
-111.096, -672.281, 14.161, 101.760
-111.079, -671.583, 14.226, 101.928
-111.061, -670.153, 14.360, 101.963
-111.059, -669.653, 14.406, 102.011
-111.060, -668.965, 14.472, 102.192
-111.077, -667.511, 14.613, 102.226
-111.087, -667.015, 14.662, 102.273
-111.105, -666.320, 14.730, 102.463
-111.158, -664.840, 14.878, 102.509
-111.188, -664.151, 14.949, 102.545
-111.215, -663.609, 15.003, 102.720
-111.300, -662.102, 15.157, 102.755
-111.334, -661.577, 15.211, 102.801
-111.382, -660.878, 15.281, 102.973
-111.498, -659.345, 15.435, 103.008
-111.543, -658.808, 15.489, 103.041
-111.586, -658.304, 15.539, 103.200
-111.729, -656.747, 15.694, 103.247
-111.801, -656.010, 15.767, 103.294
-111.877, -655.269, 15.840, 103.478
-112.050, -653.685, 15.997, 103.524
-112.134, -652.946, 16.070, 103.573
-112.227, -652.168, 16.147, 103.752
-112.428, -650.556, 16.309, 103.798
-112.526, -649.802, 16.385, 103.844
-112.627, -649.046, 16.461, 104.009
-112.855, -647.406, 16.626, 104.042
-112.934, -646.860, 16.682, 104.089
-113.049, -646.074, 16.761, 104.264
-113.303, -644.407, 16.930, 104.299
-113.396, -643.817, 16.990, 104.342
-113.510, -643.098, 17.063, 104.530
-113.786, -641.404, 17.235, 104.578
-113.924, -640.579, 17.319, 104.612
-114.023, -639.990, 17.378, 104.788
-114.321, -638.267, 17.553, 104.822
-114.425, -637.676, 17.612, 104.864
-114.556, -636.941, 17.687, 105.035
-114.873, -635.191, 17.864, 105.069
-114.984, -634.591, 17.925, 105.111
-115.121, -633.857, 17.999, 105.280
-115.457, -632.078, 18.180, 105.315
-115.577, -631.455, 18.244, 105.358
-115.725, -630.688, 18.322, 105.530
-116.079, -628.879, 18.507, 105.565
-116.204, -628.251, 18.571, 105.606
-116.355, -627.494, 18.646, 105.776
-116.726, -625.657, 18.801, 105.810
-116.855, -625.025, 18.840, 105.851
-117.009, -624.273, 18.862, 106.027
-117.391, -622.431, 18.795, 106.061
-117.519, -621.813, 18.739, 106.102
-117.675, -621.073, 18.652, 106.271
-118.057, -619.266, 18.383, 106.305
-118.187, -618.653, 18.277, 106.344
-118.336, -617.956, 18.159, 106.513
-118.715, -616.198, 17.894, 106.548
-118.845, -615.594, 17.816, 106.581
-118.971, -615.017, 17.751, 106.739
-119.348, -613.291, 17.620, 106.772
-119.474, -612.716, 17.596, 106.812
-119.626, -612.023, 17.579, 106.986
-120.004, -610.305, 17.585, 107.022
-120.141, -609.685, 17.600, 107.061
-120.289, -609.013, 17.617, 107.236
-120.670, -607.288, 17.674, 107.271
-120.802, -606.691, 17.694, 107.310
-120.951, -606.016, 17.704, 107.478
-121.332, -604.288, 17.682, 107.512
-121.462, -603.699, 17.658, 107.551
-121.608, -603.035, 17.619, 107.719
-121.984, -601.323, 17.476, 107.754
-122.112, -600.735, 17.418, 107.792
-122.253, -600.091, 17.354, 107.985
-122.620, -598.406, 17.189, 108.019
-122.741, -597.844, 17.135, 108.058
-122.881, -597.200, 17.082, 108.244
-123.238, -595.536, 16.973, 108.278
-123.357, -594.977, 16.945, 108.316
-123.492, -594.343, 16.921, 108.492
-123.841, -592.689, 16.881, 108.526
-123.959, -592.126, 16.871, 108.565
-124.092, -591.489, 16.858, 108.732
-124.433, -589.840, 16.820, 108.766
-124.548, -589.279, 16.804, 108.805
-124.679, -588.635, 16.779, 108.972
-125.009, -586.995, 16.701, 109.007
-125.122, -586.426, 16.669, 109.045
-125.245, -585.804, 16.631, 109.215
-125.562, -584.178, 16.526, 109.249
-125.669, -583.620, 16.489, 109.288
-125.789, -582.989, 16.449, 109.455
-126.091, -581.378, 16.350, 109.489
-126.191, -580.831, 16.319, 109.527
-126.302, -580.224, 16.287, 109.703
-126.586, -578.624, 16.211, 109.737
-126.682, -578.074, 16.186, 109.775
-126.786, -577.468, 16.161, 109.940
-127.054, -575.878, 16.095, 109.974
-127.144, -575.333, 16.073, 110.012
-127.242, -574.725, 16.047, 110.178
-127.490, -573.144, 15.975, 110.225
-127.601, -572.407, 15.941, 110.270
-127.706, -571.700, 15.906, 110.429
-127.929, -570.130, 15.825, 110.463
-128.001, -569.600, 15.797, 110.505
-128.089, -568.938, 15.762, 110.675
-128.286, -567.379, 15.680, 110.708
-128.348, -566.866, 15.653, 110.750
-128.424, -566.208, 15.619, 110.925
-128.592, -564.660, 15.542, 110.959
-128.644, -564.143, 15.517, 110.999
-128.704, -563.522, 15.488, 111.168
-128.841, -561.983, 15.416, 111.201
-128.882, -561.472, 15.392, 111.242
-128.930, -560.846, 15.362, 111.412
-129.031, -559.317, 15.290, 111.446
-129.061, -558.791, 15.265, 111.487
-129.093, -558.160, 15.235, 111.657
-129.152, -556.643, 15.161, 111.691
-129.166, -556.133, 15.136, 111.733
-129.179, -555.491, 15.105, 111.921
-129.192, -553.985, 15.032, 111.968
-129.188, -553.274, 14.996, 112.001
-129.181, -552.779, 14.973, 112.179
-129.144, -551.287, 14.901, 112.213
-129.126, -550.781, 14.878, 112.257
-129.099, -550.134, 14.848, 112.438
-129.022, -548.655, 14.778, 112.472
-128.992, -548.152, 14.754, 112.516
-128.950, -547.505, 14.724, 112.694
-128.846, -546.040, 14.653, 112.728
